date,agent,call_type,shift,duration_min,crm_response_s,skill_match,delay_cause,resolved,phase,week
2025-04-02,Agent_26,Account,Morning,5.37,0.5,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_26,Technical,Morning,11.44,0.5,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_1,Technical,Morning,10.12,2.34,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_17,Billing,Afternoon,8.49,2.61,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_18,Technical,Morning,11.37,2.51,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_10,Technical,Morning,9.9,1.32,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_3,General Inquiry,Afternoon,3.38,1.01,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_2,Billing,Morning,5.8,3.52,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_12,Billing,Afternoon,4.48,2.67,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_4,Technical,Night,10.73,3.4,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_28,General Inquiry,Afternoon,7.79,4.06,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_7,Billing,Afternoon,7.51,2.13,True,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_12,General Inquiry,Afternoon,5.39,0.58,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_25,Technical,Afternoon,9.73,3.46,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_3,Billing,Morning,6.18,3.63,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_27,Billing,Night,7.67,1.64,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_10,Billing,Morning,8.36,1.97,True,External Dependency,True,Baseline,2025-03-31
2025-04-02,Agent_19,Billing,Night,6.3,2.14,True,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_28,Account,Afternoon,7.62,3.57,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_30,Billing,Morning,9.93,3.28,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_6,Technical,Morning,13.64,2.5,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_15,Billing,Night,3.91,1.74,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_7,Billing,Afternoon,6.6,2.78,True,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_23,General Inquiry,Afternoon,5.8,3.79,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_21,General Inquiry,Afternoon,3.91,2.57,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_18,General Inquiry,Afternoon,4.6,0.96,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_22,General Inquiry,Morning,6.63,1.63,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_27,General Inquiry,Afternoon,2.92,1.31,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_29,Technical,Afternoon,11.31,1.68,False,Routing Issue,False,Baseline,2025-03-31
2025-04-02,Agent_15,Refund,Morning,12.48,2.09,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_9,Technical,Morning,28.85,3.13,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_2,Billing,Afternoon,8.19,2.42,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_24,Refund,Morning,8.28,2.16,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_13,Billing,Morning,3.67,2.62,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_22,General Inquiry,Night,6.41,2.22,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_26,Account,Morning,8.25,3.22,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_27,Technical,Morning,9.35,1.21,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_25,Technical,Morning,12.47,1.15,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_1,Account,Morning,6.17,2.1,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_13,General Inquiry,Afternoon,5.53,2.73,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_12,Account,Night,6.19,3.36,False,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_28,Account,Afternoon,6.74,2.92,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_26,Billing,Morning,5.14,4.59,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_29,Refund,Night,9.31,2.68,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_3,Billing,Morning,7.23,2.87,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_16,Technical,Night,6.23,2.62,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_18,Refund,Morning,8.85,2.52,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_15,Billing,Afternoon,7.41,2.92,False,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_28,Billing,Afternoon,5.37,1.42,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_25,Technical,Night,9.98,3.12,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_30,Refund,Night,4.27,3.51,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_4,General Inquiry,Night,4.39,3.25,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_4,Account,Morning,7.96,5.13,True,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_7,General Inquiry,Morning,6.41,3.04,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_16,Technical,Night,3.49,2.7,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_24,Technical,Afternoon,2.69,3.75,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_21,General Inquiry,Morning,6.45,0.5,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_29,Technical,Night,12.77,1.59,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_30,Technical,Afternoon,8.84,2.96,False,Script Complexity,False,Baseline,2025-03-31
2025-04-02,Agent_24,General Inquiry,Afternoon,5.01,1.46,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_30,Account,Night,4.22,3.29,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_25,Billing,Night,4.54,2.32,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_26,General Inquiry,Night,6.65,1.88,True,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_3,Billing,Afternoon,5.35,4.38,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_4,Technical,Morning,6.21,2.14,False,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_19,Technical,Morning,7.41,2.45,True,External Dependency,True,Baseline,2025-03-31
2025-04-02,Agent_11,General Inquiry,Morning,3.96,1.49,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_24,Refund,Night,8.05,2.6,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_21,Technical,Morning,6.19,3.61,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_30,Billing,Morning,5.67,2.71,True,External Dependency,True,Baseline,2025-03-31
2025-04-02,Agent_7,Account,Morning,9.66,2.01,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_25,Billing,Afternoon,7.13,2.54,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_17,Technical,Morning,9.79,1.05,True,Routing Issue,False,Baseline,2025-03-31
2025-04-02,Agent_11,Account,Morning,10.09,1.87,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_22,Refund,Morning,10.38,3.51,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_29,Billing,Morning,10.0,1.52,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_4,General Inquiry,Afternoon,5.18,2.46,True,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_4,General Inquiry,Afternoon,4.36,3.2,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_20,General Inquiry,Night,3.29,2.06,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_17,Technical,Afternoon,7.61,3.15,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_1,Billing,Morning,9.27,2.2,True,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_10,General Inquiry,Morning,2.99,2.45,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_27,Technical,Morning,11.71,2.29,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_22,General Inquiry,Morning,4.92,3.86,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_18,Account,Night,9.03,0.73,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_4,Billing,Morning,7.7,2.34,True,Routing Issue,False,Baseline,2025-03-31
2025-04-02,Agent_18,General Inquiry,Afternoon,4.55,2.83,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_23,Technical,Afternoon,8.77,3.07,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_26,Refund,Night,7.54,1.65,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_10,General Inquiry,Morning,5.06,1.44,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_20,Billing,Morning,8.09,3.42,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_11,General Inquiry,Night,5.93,1.62,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_7,Billing,Morning,5.3,1.8,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_30,General Inquiry,Afternoon,7.55,1.98,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_29,Technical,Morning,7.69,2.76,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_5,General Inquiry,Afternoon,6.24,3.83,True,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_11,Account,Morning,9.18,2.63,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_9,Technical,Afternoon,9.1,3.72,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_18,Refund,Morning,9.7,0.5,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_2,Technical,Night,9.83,1.93,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_4,Technical,Afternoon,15.19,3.47,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_28,Billing,Morning,6.67,1.92,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_26,General Inquiry,Morning,6.42,1.58,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_26,Refund,Afternoon,11.4,3.57,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_10,Technical,Afternoon,13.42,0.74,True,Script Complexity,False,Baseline,2025-03-31
2025-04-02,Agent_10,Technical,Morning,10.56,2.02,False,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_30,Account,Morning,7.3,3.05,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_13,Account,Afternoon,6.73,3.81,False,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_1,Technical,Morning,9.17,2.99,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_24,Billing,Afternoon,5.79,4.13,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_29,Billing,Morning,7.73,3.11,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_29,Technical,Night,9.52,2.46,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_24,Account,Afternoon,8.87,4.52,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_29,Account,Afternoon,5.53,2.91,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_2,Technical,Afternoon,11.56,3.39,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_23,General Inquiry,Morning,5.78,3.15,True,External Dependency,True,Baseline,2025-03-31
2025-04-02,Agent_22,Billing,Afternoon,4.54,2.87,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_14,Billing,Afternoon,3.26,0.5,False,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_13,Billing,Afternoon,7.13,2.3,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_8,Billing,Morning,6.84,3.24,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_27,General Inquiry,Morning,4.27,3.5,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_15,Account,Afternoon,6.38,1.64,True,Routing Issue,False,Baseline,2025-03-31
2025-04-02,Agent_29,Billing,Morning,6.21,0.95,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_3,Refund,Morning,7.18,2.02,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_28,Technical,Afternoon,9.05,2.83,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_2,General Inquiry,Afternoon,4.03,2.86,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_12,Technical,Afternoon,9.8,1.67,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_9,Billing,Morning,6.85,2.52,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_13,Refund,Night,5.63,2.0,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_19,Account,Morning,6.47,2.74,True,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_13,Refund,Morning,11.81,4.13,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_25,General Inquiry,Morning,5.82,2.28,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_6,Refund,Afternoon,7.3,1.5,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_29,General Inquiry,Morning,3.98,3.18,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_13,Account,Afternoon,6.74,1.97,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_24,Technical,Night,8.36,1.77,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_16,Account,Afternoon,10.3,2.62,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_11,Billing,Morning,6.73,0.5,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_23,Account,Morning,5.64,3.19,True,Routing Issue,False,Baseline,2025-03-31
2025-04-02,Agent_8,Technical,Morning,13.05,2.01,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_26,Account,Afternoon,6.69,3.17,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_9,Technical,Morning,7.51,1.27,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_6,Account,Morning,7.58,3.03,True,External Dependency,True,Baseline,2025-03-31
2025-04-02,Agent_17,General Inquiry,Afternoon,4.67,2.27,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_12,Billing,Morning,4.72,2.8,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_30,Billing,Night,4.37,3.35,True,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_17,Billing,Morning,4.96,4.25,False,Script Complexity,False,Baseline,2025-03-31
2025-04-02,Agent_23,Technical,Morning,14.18,2.06,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_21,General Inquiry,Afternoon,5.41,0.65,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_25,Technical,Morning,10.11,2.24,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_8,Technical,Morning,9.69,2.59,True,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_29,Billing,Night,7.63,3.49,False,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_13,Account,Morning,6.88,2.95,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_23,Billing,Night,4.75,2.72,False,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_3,Technical,Morning,8.54,3.54,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_6,Account,Morning,7.4,1.42,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_28,Billing,Night,7.05,4.46,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_18,Refund,Afternoon,7.31,2.67,True,CRM Slowness,False,Baseline,2025-03-31
2025-04-02,Agent_12,Account,Afternoon,8.29,1.41,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_7,Technical,Morning,7.33,0.71,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_4,Account,Morning,7.17,0.98,True,Training Gap,False,Baseline,2025-03-31
2025-04-02,Agent_9,Technical,Afternoon,9.87,1.86,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_6,Technical,Afternoon,14.07,2.0,True,Script Complexity,True,Baseline,2025-03-31
2025-04-02,Agent_26,Billing,Morning,6.5,4.08,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_10,Account,Morning,6.83,2.92,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_22,Billing,Morning,5.15,4.68,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_18,Billing,Night,7.22,1.35,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_28,Billing,Afternoon,8.76,2.23,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_25,Account,Afternoon,20.57,1.89,False,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_2,Refund,Morning,11.18,3.82,True,Routing Issue,True,Baseline,2025-03-31
2025-04-02,Agent_16,Account,Morning,6.79,2.52,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-02,Agent_15,Technical,Morning,9.54,1.67,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_8,Refund,Morning,4.03,1.89,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_13,General Inquiry,Afternoon,5.33,4.27,True,Training Gap,True,Baseline,2025-03-31
2025-04-02,Agent_5,General Inquiry,Morning,4.87,1.81,True,Routing Issue,True,Baseline,2025-03-31
2025-04-03,Agent_23,General Inquiry,Morning,4.93,1.21,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_6,Billing,Afternoon,4.49,3.48,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_5,Billing,Morning,7.35,2.45,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_3,Account,Night,6.18,4.78,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-03,Agent_17,Technical,Afternoon,12.95,1.84,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-03,Agent_12,Billing,Night,5.86,1.55,False,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_12,Billing,Morning,5.4,1.49,True,CRM Slowness,False,Baseline,2025-03-31
2025-04-03,Agent_1,Account,Afternoon,6.4,3.57,True,Routing Issue,True,Baseline,2025-03-31
2025-04-03,Agent_26,Account,Morning,7.57,2.58,False,Script Complexity,True,Baseline,2025-03-31
2025-04-03,Agent_2,Technical,Afternoon,9.24,3.51,False,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_28,Billing,Morning,4.46,3.72,True,Script Complexity,False,Baseline,2025-03-31
2025-04-03,Agent_22,Billing,Afternoon,6.77,4.4,False,Routing Issue,True,Baseline,2025-03-31
2025-04-03,Agent_4,Account,Afternoon,7.43,2.27,False,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_7,Billing,Afternoon,6.73,3.17,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_9,Technical,Afternoon,14.85,2.79,True,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_21,General Inquiry,Morning,6.58,2.52,False,External Dependency,True,Baseline,2025-03-31
2025-04-03,Agent_9,Account,Afternoon,6.47,1.96,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_7,Refund,Morning,5.31,3.78,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_29,General Inquiry,Afternoon,5.96,3.85,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_20,General Inquiry,Night,4.45,3.25,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_20,Technical,Afternoon,13.6,2.78,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_13,Technical,Morning,6.24,2.7,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_27,Refund,Afternoon,6.19,4.07,True,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_8,Account,Afternoon,4.18,1.98,True,Routing Issue,True,Baseline,2025-03-31
2025-04-03,Agent_11,Refund,Afternoon,12.33,1.99,False,CRM Slowness,False,Baseline,2025-03-31
2025-04-03,Agent_7,Technical,Morning,12.18,1.98,True,External Dependency,True,Baseline,2025-03-31
2025-04-03,Agent_22,Technical,Morning,9.15,2.5,True,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_13,Billing,Night,5.33,4.08,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-03,Agent_23,Technical,Afternoon,7.21,1.98,True,CRM Slowness,True,Baseline,2025-03-31
2025-04-03,Agent_27,Technical,Morning,8.77,3.01,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_30,Technical,Morning,8.18,1.64,True,Routing Issue,True,Baseline,2025-03-31
2025-04-03,Agent_25,Technical,Morning,7.43,2.28,True,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_26,Technical,Afternoon,7.13,3.53,False,CRM Slowness,True,Baseline,2025-03-31
2025-04-03,Agent_7,Account,Morning,5.86,1.52,True,Script Complexity,True,Baseline,2025-03-31
2025-04-03,Agent_18,Account,Night,4.17,3.88,False,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_21,Billing,Morning,6.36,3.69,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_7,Refund,Morning,4.8,1.89,False,Script Complexity,True,Baseline,2025-03-31
2025-04-03,Agent_17,Technical,Morning,9.81,2.44,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_14,Billing,Morning,12.9,3.0,True,Script Complexity,True,Baseline,2025-03-31
2025-04-03,Agent_26,Billing,Morning,7.42,1.98,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_13,Refund,Night,6.9,2.38,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_16,Account,Night,4.56,2.68,True,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_14,Technical,Afternoon,6.66,3.28,True,Training Gap,True,Baseline,2025-03-31
2025-04-03,Agent_5,Refund,Morning,10.23,1.71,True,Routing Issue,True,Baseline,2025-03-31
2025-04-03,Agent_27,General Inquiry,Morning,5.64,2.15,False,Training Gap,False,Baseline,2025-03-31
2025-04-03,Agent_6,General Inquiry,Morning,5.58,2.17,True,Routing Issue,True,Baseline,2025-03-31
2025-04-03,Agent_23,Billing,Morning,6.15,4.51,True,Script Complexity,True,Baseline,2025-03-31
2025-04-03,Agent_26,General Inquiry,Afternoon,4.14,0.97,False,Training Gap,True,Baseline,2025-03-31
